"id","label","desc","wikidata_id","original_id","width","height","depth","thickness","h_status","w_status","t_status","discovery_year","discovery_who","currentsetting","currentlocation","form","completeness","preservation","preservation_note","smr_no"
50000115,"115 (Ogham Stone Concept by the Research Squirrel Ogham Project)","Ogham Stone, Ireland","Q106680773","115",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
50000116,"116 (Ogham Stone Concept by the Research Squirrel Ogham Project)","Ogham Stone, Ireland","Q106680775","116",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
50000117,"117 (Ogham Stone Concept by the Research Squirrel Ogham Project)","Ogham Stone, Ireland","Q106680776","117",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
50000118,"118 (Ogham Stone Concept by the Research Squirrel Ogham Project)","Ogham Stone, Ireland","Q106680777","118",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
50000119,"119 (Ogham Stone Concept by the Research Squirrel Ogham Project)","Ogham Stone, Ireland","Q106680779","119",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
50000120,"120 (Ogham Stone Concept by the Research Squirrel Ogham Project)","Ogham Stone, Ireland","Q106680780","120",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
50000121,"121 (Ogham Stone Concept by the Research Squirrel Ogham Project)","Ogham Stone, Ireland","Q106680781","121",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
50000122,"122 (Ogham Stone Concept by the Research Squirrel Ogham Project)","Ogham Stone, Ireland","Q106680782","122",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
50000123,"123 (Ogham Stone Concept by the Research Squirrel Ogham Project)","Ogham Stone, Ireland","Q106680784","123",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
50000124,"124 (Ogham Stone Concept by the Research Squirrel Ogham Project)","Ogham Stone, Ireland","Q106680785","124",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
50000125,"125 (Ogham Stone Concept by the Research Squirrel Ogham Project)","Ogham Stone, Ireland","Q106680787","125",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
50000126,"126 (Ogham Stone Concept by the Research Squirrel Ogham Project)","Ogham Stone, Ireland","Q106680788","126",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
50000127,"127 (Ogham Stone Concept by the Research Squirrel Ogham Project)","Ogham Stone, Ireland","Q106680789","127",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
50000128,"128 (Ogham Stone Concept by the Research Squirrel Ogham Project)","Ogham Stone, Ireland","Q106680790","128",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
50000129,"129 (Ogham Stone Concept by the Research Squirrel Ogham Project)","Ogham Stone, Ireland","Q106680791","129",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
50000130,"130 (Ogham Stone Concept by the Research Squirrel Ogham Project)","Ogham Stone, Ireland","Q106680792","130",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
50000131,"131 (Ogham Stone Concept by the Research Squirrel Ogham Project)","Ogham Stone, Ireland","Q106680794","131",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
50000132,"132 (Ogham Stone Concept by the Research Squirrel Ogham Project)","Ogham Stone, Ireland","Q106680795","132",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
50000133,"133 (Ogham Stone Concept by the Research Squirrel Ogham Project)","Ogham Stone, Ireland","Q106680796","133",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
50000134,"134 (Ogham Stone Concept by the Research Squirrel Ogham Project)","Ogham Stone, Ireland","Q106680798","134",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
50000135,"135 (Ogham Stone Concept by the Research Squirrel Ogham Project)","Ogham Stone, Ireland","Q106680799","135",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
50000136,"136 (Ogham Stone Concept by the Research Squirrel Ogham Project)","Ogham Stone, Ireland","Q106680800","136",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
50000137,"137 (Ogham Stone Concept by the Research Squirrel Ogham Project)","Ogham Stone, Ireland","Q106680801","137",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
50000138,"138 (Ogham Stone Concept by the Research Squirrel Ogham Project)","Ogham Stone, Ireland","Q106680802","138",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
50000139,"139 (Ogham Stone Concept by the Research Squirrel Ogham Project)","Ogham Stone, Ireland","Q106680803","139",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
50000140,"140 (Ogham Stone Concept by the Research Squirrel Ogham Project)","Ogham Stone, Ireland","Q106680804","140",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
50000141,"141 (Ogham Stone Concept by the Research Squirrel Ogham Project)","Ogham Stone, Ireland","Q106680806","141",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
50000142,"142 (Ogham Stone Concept by the Research Squirrel Ogham Project)","Ogham Stone, Ireland","Q106680808","142",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
50000143,"143 (Ogham Stone Concept by the Research Squirrel Ogham Project)","Ogham Stone, Ireland","Q106680810","143",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
50000144,"144 (Ogham Stone Concept by the Research Squirrel Ogham Project)","Ogham Stone, Ireland","Q106680811","144",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
50000145,"145 (Ogham Stone Concept by the Research Squirrel Ogham Project)","Ogham Stone, Ireland","Q106680812","145",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
50000146,"146 (Ogham Stone Concept by the Research Squirrel Ogham Project)","Ogham Stone, Ireland","Q106680813","146",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
50000147,"147 (Ogham Stone Concept by the Research Squirrel Ogham Project)","Ogham Stone, Ireland","Q106680814","147",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
50000148,"148 (Ogham Stone Concept by the Research Squirrel Ogham Project)","Ogham Stone, Ireland","Q106680815","148",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
50000149,"149 (Ogham Stone Concept by the Research Squirrel Ogham Project)","Ogham Stone, Ireland","Q106680816","149",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
50000150,"150 (Ogham Stone Concept by the Research Squirrel Ogham Project)","Ogham Stone, Ireland","Q106680817","150",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
50000151,"151 (Ogham Stone Concept by the Research Squirrel Ogham Project)","Ogham Stone, Ireland","Q106680818","151",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
50000152,"152 (Ogham Stone Concept by the Research Squirrel Ogham Project)","Ogham Stone, Ireland","Q106680819","152",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
50000153,"153 (Ogham Stone Concept by the Research Squirrel Ogham Project)","Ogham Stone, Ireland","Q106680820","153",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
50000154,"154 (Ogham Stone Concept by the Research Squirrel Ogham Project)","Ogham Stone, Ireland","Q106680821","154",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
50000155,"155 (Ogham Stone Concept by the Research Squirrel Ogham Project)","Ogham Stone, Ireland","Q106680822","155",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
50000156,"156 (Ogham Stone Concept by the Research Squirrel Ogham Project)","Ogham Stone, Ireland","Q106680823","156",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
50000157,"157 (Ogham Stone Concept by the Research Squirrel Ogham Project)","Ogham Stone, Ireland","Q106680824","157",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
50000158,"158 (Ogham Stone Concept by the Research Squirrel Ogham Project)","Ogham Stone, Ireland","Q106680825","158",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
50000159,"159 (Ogham Stone Concept by the Research Squirrel Ogham Project)","Ogham Stone, Ireland","Q106680826","159",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
50000160,"160 (Ogham Stone Concept by the Research Squirrel Ogham Project)","Ogham Stone, Ireland","Q106680828","160",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
50000161,"161 (Ogham Stone Concept by the Research Squirrel Ogham Project)","Ogham Stone, Ireland","Q106680829","161",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
50000162,"162 (Ogham Stone Concept by the Research Squirrel Ogham Project)","Ogham Stone, Ireland","Q106680831","162",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
50000163,"163 (Ogham Stone Concept by the Research Squirrel Ogham Project)","Ogham Stone, Ireland","Q106680832","163",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
50000164,"164 (Ogham Stone Concept by the Research Squirrel Ogham Project)","Ogham Stone, Ireland","Q106680834","164",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
50000165,"165 (Ogham Stone Concept by the Research Squirrel Ogham Project)","Ogham Stone, Ireland","Q106680835","165",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
50000166,"166 (Ogham Stone Concept by the Research Squirrel Ogham Project)","Ogham Stone, Ireland","Q106680836","166",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
50000167,"167 (Ogham Stone Concept by the Research Squirrel Ogham Project)","Ogham Stone, Ireland","Q106680837","167",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
50000168,"168 (Ogham Stone Concept by the Research Squirrel Ogham Project)","Ogham Stone, Ireland","Q106680838","168",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
50000169,"169 (Ogham Stone Concept by the Research Squirrel Ogham Project)","Ogham Stone, Ireland","Q106680839","169",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
50000170,"170 (Ogham Stone Concept by the Research Squirrel Ogham Project)","Ogham Stone, Ireland","Q106680841","170",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
50000171,"171 (Ogham Stone Concept by the Research Squirrel Ogham Project)","Ogham Stone, Ireland","Q106680842","171",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
50000172,"172 (Ogham Stone Concept by the Research Squirrel Ogham Project)","Ogham Stone, Ireland","Q106680843","172",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
50000173,"173 (Ogham Stone Concept by the Research Squirrel Ogham Project)","Ogham Stone, Ireland","Q106680844","173",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
50000174,"174 (Ogham Stone Concept by the Research Squirrel Ogham Project)","Ogham Stone, Ireland","Q106680845","174",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
50000175,"175 (Ogham Stone Concept by the Research Squirrel Ogham Project)","Ogham Stone, Ireland","Q106680846","175",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
50000176,"176 (Ogham Stone Concept by the Research Squirrel Ogham Project)","Ogham Stone, Ireland","Q106680847","176",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
50000177,"177 (Ogham Stone Concept by the Research Squirrel Ogham Project)","Ogham Stone, Ireland","Q106680848","177",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
50000178,"178 (Ogham Stone Concept by the Research Squirrel Ogham Project)","Ogham Stone, Ireland","Q106680850","178",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
50000179,"179 (Ogham Stone Concept by the Research Squirrel Ogham Project)","Ogham Stone, Ireland","Q106680852","179",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
50000180,"180 (Ogham Stone Concept by the Research Squirrel Ogham Project)","Ogham Stone, Ireland","Q106680853","180",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
50000181,"181 (Ogham Stone Concept by the Research Squirrel Ogham Project)","Ogham Stone, Ireland","Q106680854","181",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
50000182,"182 (Ogham Stone Concept by the Research Squirrel Ogham Project)","Ogham Stone, Ireland","Q106680855","182",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
50000183,"183 (Ogham Stone Concept by the Research Squirrel Ogham Project)","Ogham Stone, Ireland","Q106680856","183",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
50000184,"184 (Ogham Stone Concept by the Research Squirrel Ogham Project)","Ogham Stone, Ireland","Q106680857","184",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
50000185,"185 (Ogham Stone Concept by the Research Squirrel Ogham Project)","Ogham Stone, Ireland","Q106680858","185",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
50000186,"186 (Ogham Stone Concept by the Research Squirrel Ogham Project)","Ogham Stone, Ireland","Q106680859","186",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
50000187,"187 (Ogham Stone Concept by the Research Squirrel Ogham Project)","Ogham Stone, Ireland","Q106680860","187",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
50000188,"188 (Ogham Stone Concept by the Research Squirrel Ogham Project)","Ogham Stone, Ireland","Q106680862","188",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
50000189,"189 (Ogham Stone Concept by the Research Squirrel Ogham Project)","Ogham Stone, Ireland","Q106680863","189",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
50000190,"190 (Ogham Stone Concept by the Research Squirrel Ogham Project)","Ogham Stone, Ireland","Q106680864","190",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
50000191,"191 (Ogham Stone Concept by the Research Squirrel Ogham Project)","Ogham Stone, Ireland","Q106680865","191",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
50000192,"192 (Ogham Stone Concept by the Research Squirrel Ogham Project)","Ogham Stone, Ireland","Q106680868","192",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
50000193,"193 (Ogham Stone Concept by the Research Squirrel Ogham Project)","Ogham Stone, Ireland","Q106680871","193",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
50000194,"194 (Ogham Stone Concept by the Research Squirrel Ogham Project)","Ogham Stone, Ireland","Q106680875","194",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
50000195,"195 (Ogham Stone Concept by the Research Squirrel Ogham Project)","Ogham Stone, Ireland","Q106680877","195",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
50000196,"196 (Ogham Stone Concept by the Research Squirrel Ogham Project)","Ogham Stone, Ireland","Q106680879","196",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
50000197,"197 (Ogham Stone Concept by the Research Squirrel Ogham Project)","Ogham Stone, Ireland","Q106680881","197",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
50000198,"198 (Ogham Stone Concept by the Research Squirrel Ogham Project)","Ogham Stone, Ireland","Q106680892","198",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
50000199,"199 (Ogham Stone Concept by the Research Squirrel Ogham Project)","Ogham Stone, Ireland","Q106680901","199",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
50000200,"200 (Ogham Stone Concept by the Research Squirrel Ogham Project)","Ogham Stone, Ireland","Q106680908","200",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
50000201,"201 (Ogham Stone Concept by the Research Squirrel Ogham Project)","Ogham Stone, Ireland","Q106680921","201",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
50000202,"202 (Ogham Stone Concept by the Research Squirrel Ogham Project)","Ogham Stone, Ireland","Q106680927","202",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
50000203,"203 (Ogham Stone Concept by the Research Squirrel Ogham Project)","Ogham Stone, Ireland","Q106680928","203",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
50000204,"204 (Ogham Stone Concept by the Research Squirrel Ogham Project)","Ogham Stone, Ireland","Q106680929","204",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
50000205,"205 (Ogham Stone Concept by the Research Squirrel Ogham Project)","Ogham Stone, Ireland","Q106680930","205",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
50000206,"206 (Ogham Stone Concept by the Research Squirrel Ogham Project)","Ogham Stone, Ireland","Q106680931","206",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
50000207,"207 (Ogham Stone Concept by the Research Squirrel Ogham Project)","Ogham Stone, Ireland","Q106680933","207",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
50000208,"208 (Ogham Stone Concept by the Research Squirrel Ogham Project)","Ogham Stone, Ireland","Q106680934","208",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
50000209,"209 (Ogham Stone Concept by the Research Squirrel Ogham Project)","Ogham Stone, Ireland","Q106680936","209",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
50000210,"210 (Ogham Stone Concept by the Research Squirrel Ogham Project)","Ogham Stone, Ireland","Q106680937","210",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
50000211,"211 (Ogham Stone Concept by the Research Squirrel Ogham Project)","Ogham Stone, Ireland","Q106680938","211",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
50000212,"212 (Ogham Stone Concept by the Research Squirrel Ogham Project)","Ogham Stone, Ireland","Q106680939","212",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
50000213,"213 (Ogham Stone Concept by the Research Squirrel Ogham Project)","Ogham Stone, Ireland","Q106680942","213",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
50000214,"214 (Ogham Stone Concept by the Research Squirrel Ogham Project)","Ogham Stone, Ireland","Q106680944","214",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
50000215,"215 (Ogham Stone Concept by the Research Squirrel Ogham Project)","Ogham Stone, Ireland","Q106680945","215",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
50000216,"216 (Ogham Stone Concept by the Research Squirrel Ogham Project)","Ogham Stone, Ireland","Q106680946","216",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
50000217,"217 (Ogham Stone Concept by the Research Squirrel Ogham Project)","Ogham Stone, Ireland","Q106680947","217",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
50000218,"218 (Ogham Stone Concept by the Research Squirrel Ogham Project)","Ogham Stone, Ireland","Q106680948","218",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
50000219,"219 (Ogham Stone Concept by the Research Squirrel Ogham Project)","Ogham Stone, Ireland","Q106680949","219",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
50000220,"220 (Ogham Stone Concept by the Research Squirrel Ogham Project)","Ogham Stone, Ireland","Q106680950","220",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
50000221,"221 (Ogham Stone Concept by the Research Squirrel Ogham Project)","Ogham Stone, Ireland","Q106680951","221",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
50000222,"222 (Ogham Stone Concept by the Research Squirrel Ogham Project)","Ogham Stone, Ireland","Q106680952","222",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
50000223,"223 (Ogham Stone Concept by the Research Squirrel Ogham Project)","Ogham Stone, Ireland","Q106680953","223",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
50000224,"224 (Ogham Stone Concept by the Research Squirrel Ogham Project)","Ogham Stone, Ireland","Q106680955","224",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
50000225,"225 (Ogham Stone Concept by the Research Squirrel Ogham Project)","Ogham Stone, Ireland","Q106680956","225",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
50000226,"226 (Ogham Stone Concept by the Research Squirrel Ogham Project)","Ogham Stone, Ireland","Q106680957","226",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
50000227,"227 (Ogham Stone Concept by the Research Squirrel Ogham Project)","Ogham Stone, Ireland","Q106680959","227",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
50000228,"228 (Ogham Stone Concept by the Research Squirrel Ogham Project)","Ogham Stone, Ireland","Q106680960","228",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
50000229,"229 (Ogham Stone Concept by the Research Squirrel Ogham Project)","Ogham Stone, Ireland","Q106680961","229",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
